ticket_id,customer_id,order_id,created_date,ticket_category,contact_channel,priority,resolution_hours,first_contact_resolved,satisfaction_score
TK0001342,C001120,O00014234,2026-01-27,物流咨询,门店,中,13.62,否,3
TK0001343,C001466,O00014237,2025-08-13,物流咨询,门店,中,9.28,否,5
TK0001344,C004212,O00014243,2025-12-18,退换货,在线客服,中,15.95,否,4
TK0001345,C001250,O00014251,2026-02-07,物流咨询,门店,中,1.06,是,5
TK0001346,C001500,O00014263,2026-07-10,商品质量,电话,低,34.01,否,2
TK0001347,C002670,O00014275,2026-05-19,促销规则,门店,高,24.69,否,3
TK0001348,C000721,O00014315,2025-09-26,物流咨询,门店,低,18.85,否,2
TK0001349,C001701,O00014317,2026-03-18,物流咨询,社交媒体,高,31.76,否,3
TK0001350,C000476,O00014358,2026-02-08,退换货,电话,低,13.13,否,5
TK0001351,C001729,O00014361,2025-11-15,安装使用,电话,中,11.34,否,4
TK0001352,C002512,O00014375,2026-04-01,商品质量,社交媒体,高,12.79,否,4
TK0001353,C000834,O00014385,2026-07-13,促销规则,在线客服,高,32.59,否,2
TK0001354,C004690,O00014389,2025-08-09,退换货,门店,中,4.81,是,4
TK0001355,C004423,O00014397,2026-06-16,商品质量,在线客服,低,6.41,是,5
TK0001356,C001005,O00014403,2025-08-08,促销规则,门店,中,6.42,是,5
TK0001357,C001909,O00014408,2026-05-25,物流咨询,电话,低,5.08,是,4
TK0001358,C002575,O00014416,2026-04-27,安装使用,在线客服,低,9.46,否,5
TK0001359,C004875,O00014418,2025-09-29,安装使用,门店,低,24.58,否,3
TK0001360,C003578,O00014429,2025-12-24,促销规则,电话,低,8.48,否,4
TK0001361,C002940,O00014430,2025-09-05,商品质量,在线客服,中,34.37,否,4
TK0001362,C000571,O00014457,2025-08-11,商品质量,在线客服,低,30.19,否,3
TK0001363,C001149,O00014491,2026-03-20,商品质量,在线客服,低,33.69,否,2
TK0001364,C002168,O00014504,2025-08-24,退换货,在线客服,低,28.0,否,2
TK0001365,C002100,O00014512,2025-11-29,商品质量,社交媒体,中,28.07,否,3
TK0001366,C004036,O00014514,2026-06-20,促销规则,电话,高,24.93,否,4
TK0001367,C001292,O00014532,2025-08-22,物流咨询,社交媒体,低,18.43,否,5
TK0001368,C002803,O00014549,2026-01-23,发票支付,电话,中,1.56,是,5
TK0001369,C004672,O00014552,2026-05-02,商品质量,电话,中,1.05,是,5
TK0001370,C004736,O00014584,2026-04-03,安装使用,电话,中,29.96,否,3
TK0001371,C004314,O00014608,2025-12-24,物流咨询,在线客服,低,20.48,否,3
TK0001372,C001712,O00014633,2025-10-06,商品质量,门店,中,17.46,否,4
TK0001373,C000696,O00014634,2026-05-30,商品质量,社交媒体,高,23.64,否,4
TK0001374,C002409,O00014640,2026-04-18,退换货,电话,低,33.24,否,3
TK0001375,C002826,O00014645,2025-11-20,发票支付,社交媒体,中,12.35,否,5
TK0001376,C004004,O00014650,2026-02-15,退换货,在线客服,中,22.48,否,3
TK0001377,C001554,O00014655,2026-06-25,促销规则,在线客服,低,31.28,否,3
TK0001378,C003943,O00014656,2025-09-17,物流咨询,门店,高,3.36,是,4
TK0001379,C002281,O00014666,2025-11-12,商品质量,在线客服,中,4.45,是,5
TK0001380,C000881,O00014669,2025-09-10,商品质量,电话,高,32.78,否,3
TK0001381,C000934,O00014684,2025-12-23,发票支付,门店,中,14.98,否,4
TK0001382,C001409,O00014697,2026-04-07,商品质量,社交媒体,高,28.47,否,3
TK0001383,C004848,O00014711,2026-05-12,商品质量,门店,中,20.39,否,3
TK0001384,C000193,O00014714,2025-09-22,物流咨询,电话,低,26.6,否,4
TK0001385,C001057,O00014720,2026-02-03,物流咨询,电话,中,32.24,否,2
TK0001386,C000988,O00014731,2026-05-20,商品质量,门店,紧急,16.2,否,4
TK0001387,C001691,O00014734,2025-12-01,退换货,在线客服,中,35.06,否,3
TK0001388,C002975,O00014743,2025-11-26,物流咨询,社交媒体,高,21.49,否,3
TK0001389,C000166,O00014744,2026-04-26,发票支付,门店,高,11.76,否,5
TK0001390,C000366,O00014757,2026-02-15,商品质量,门店,低,35.16,否,3
TK0001391,C001880,O00014760,2026-06-22,商品质量,在线客服,中,21.82,否,4
TK0001392,C003075,O00014791,2025-08-19,退换货,在线客服,低,11.81,否,4
TK0001393,C002851,O00014824,2026-01-04,物流咨询,社交媒体,高,27.5,否,3
TK0001394,C001479,O00014847,2025-09-16,退换货,在线客服,高,30.72,否,3
TK0001395,C000200,O00014858,2026-03-24,物流咨询,门店,中,1.05,是,5
TK0001396,C004421,O00014867,2025-08-29,物流咨询,电话,紧急,18.32,否,3
TK0001397,C003621,O00014870,2025-09-16,物流咨询,社交媒体,低,13.87,否,4
TK0001398,C000213,O00014879,2025-12-04,商品质量,门店,中,33.9,否,4
TK0001399,C004626,O00014892,2025-12-01,安装使用,在线客服,高,31.8,否,3
TK0001400,C000242,O00014932,2026-04-12,商品质量,门店,紧急,31.91,否,3
TK0001401,C004007,O00014965,2025-12-01,物流咨询,社交媒体,低,22.36,否,3
TK0001402,C002439,O00014967,2025-10-28,商品质量,社交媒体,中,4.87,是,5
TK0001403,C002833,O00014971,2025-11-01,物流咨询,社交媒体,中,7.08,是,4
TK0001404,C004726,O00014973,2025-12-11,促销规则,在线客服,中,31.54,否,3
TK0001405,C001700,O00014979,2025-12-11,物流咨询,电话,高,32.19,否,2
TK0001406,C002980,O00014984,2026-03-09,发票支付,在线客服,中,8.36,否,4
TK0001407,C001557,O00014994,2025-11-23,物流咨询,在线客服,中,7.72,是,3
TK0001408,C000796,O00015006,2025-12-28,商品质量,门店,高,24.73,否,4
TK0001409,C004195,O00015022,2026-03-25,退换货,在线客服,低,33.22,否,2
TK0001410,C003997,O00015041,2025-10-30,促销规则,电话,中,34.13,否,2
TK0001411,C002968,O00015042,2025-11-16,促销规则,在线客服,中,1.8,是,5
TK0001412,C002102,O00015047,2025-12-19,促销规则,社交媒体,低,4.86,是,4
TK0001413,C002453,O00015076,2026-06-16,发票支付,门店,紧急,5.73,是,4
TK0001414,C002412,O00015090,2025-12-02,商品质量,社交媒体,高,6.59,是,5
TK0001415,C000106,O00015110,2026-06-23,商品质量,电话,低,26.84,否,3
TK0001416,C003789,O00015121,2025-09-18,物流咨询,电话,中,6.26,是,3
TK0001417,C002793,O00015124,2025-12-15,安装使用,门店,高,20.82,否,4
TK0001418,C000332,O00015155,2026-03-07,物流咨询,社交媒体,高,25.12,否,3
TK0001419,C003882,O00015157,2026-06-18,发票支付,在线客服,高,20.72,否,4
TK0001420,C000695,O00015168,2026-04-09,退换货,门店,中,35.82,否,3
TK0001421,C002079,O00015171,2025-11-13,退换货,在线客服,高,6.59,是,4
TK0001422,C002220,O00015175,2026-02-02,物流咨询,电话,中,2.6,是,5
TK0001423,C002464,O00015186,2025-08-30,物流咨询,在线客服,中,30.35,否,3
TK0001424,C001701,O00015275,2026-06-16,安装使用,社交媒体,低,14.72,否,4
TK0001425,C002682,O00015278,2025-12-09,物流咨询,在线客服,低,22.76,否,2
TK0001426,C000769,O00015281,2026-05-04,退换货,社交媒体,中,35.05,否,4
TK0001427,C000028,O00015324,2025-12-24,退换货,门店,低,14.3,否,4
TK0001428,C004022,O00015325,2025-12-07,促销规则,社交媒体,中,1.8,是,5
TK0001429,C000919,O00015341,2026-03-08,安装使用,电话,中,14.97,否,4
TK0001430,C001087,O00015349,2026-05-28,退换货,门店,中,35.16,否,2
TK0001431,C001837,O00015358,2026-03-24,发票支付,社交媒体,高,23.04,否,4
TK0001432,C004644,O00015396,2026-05-04,安装使用,社交媒体,中,26.91,否,4
TK0001433,C000219,O00015403,2026-07-04,退换货,在线客服,低,10.62,否,4
TK0001434,C004327,O00015415,2026-04-22,退换货,电话,低,29.43,否,3
TK0001435,C002163,O00015421,2026-01-03,物流咨询,电话,中,10.31,否,4
TK0001436,C003994,O00015428,2026-03-25,商品质量,社交媒体,中,32.24,否,3
TK0001437,C002520,O00015439,2026-07-06,促销规则,社交媒体,中,18.73,否,3
TK0001438,C002611,O00015452,2025-11-15,物流咨询,在线客服,中,25.87,否,3
TK0001439,C002584,O00015482,2026-01-28,安装使用,电话,中,33.92,否,4
TK0001440,C002567,O00015491,2026-04-18,物流咨询,门店,中,24.67,否,3
TK0001441,C004750,O00015493,2026-01-25,商品质量,社交媒体,高,11.0,否,4
TK0001442,C000914,O00015501,2025-09-09,安装使用,门店,中,15.41,否,5
TK0001443,C002932,O00015504,2025-10-16,物流咨询,在线客服,高,29.29,否,4
TK0001444,C000687,O00015505,2025-11-08,物流咨询,门店,高,33.01,否,2
TK0001445,C001990,O00015507,2026-02-07,安装使用,电话,高,12.09,否,3
TK0001446,C002266,O00015529,2025-08-05,物流咨询,电话,中,21.44,否,3
TK0001447,C001940,O00015538,2026-05-15,退换货,门店,高,17.71,否,4
TK0001448,C001449,O00015543,2026-05-28,商品质量,电话,中,2.83,是,4
TK0001449,C003403,O00015565,2026-03-13,物流咨询,门店,中,19.78,否,4
TK0001450,C003042,O00015570,2025-12-31,物流咨询,电话,高,28.94,否,3
TK0001451,C003975,O00015572,2025-09-16,物流咨询,电话,高,9.25,否,4
TK0001452,C000937,O00015599,2025-09-11,物流咨询,在线客服,高,17.99,否,4
TK0001453,C003063,O00015605,2026-02-28,退换货,门店,低,7.72,是,3
TK0001454,C004968,O00015615,2026-07-07,促销规则,门店,低,30.88,否,2
TK0001455,C003856,O00015628,2026-04-01,发票支付,门店,低,33.98,否,2
TK0001456,C003585,O00015643,2025-12-14,商品质量,电话,紧急,3.21,是,5
TK0001457,C000268,O00015656,2026-07-15,安装使用,门店,中,4.33,是,5
TK0001458,C002083,O00015660,2025-12-13,物流咨询,社交媒体,中,8.61,否,4
TK0001459,C003461,O00015680,2025-09-12,退换货,社交媒体,低,7.71,是,5
TK0001460,C001810,O00015706,2025-10-31,物流咨询,社交媒体,高,33.7,否,2
TK0001461,C003235,O00015723,2026-06-19,物流咨询,社交媒体,中,7.32,是,4
TK0001462,C001679,O00015729,2026-06-18,物流咨询,门店,高,9.62,否,4
TK0001463,C000123,O00015747,2025-10-19,商品质量,社交媒体,低,6.24,是,4
TK0001464,C003259,O00015751,2026-05-04,安装使用,在线客服,中,23.65,否,3
TK0001465,C001138,O00015768,2025-11-09,安装使用,在线客服,中,21.75,否,3
TK0001466,C000835,O00015783,2026-03-19,物流咨询,门店,中,26.56,否,3
TK0001467,C001027,O00015790,2026-04-26,商品质量,电话,中,16.23,否,4
TK0001468,C002096,O00015803,2026-05-02,促销规则,在线客服,中,14.75,否,4
TK0001469,C004042,O00015806,2025-12-28,物流咨询,在线客服,中,11.58,否,5
TK0001470,C000711,O00015874,2026-04-21,退换货,门店,低,19.06,否,5
TK0001471,C001936,O00015882,2026-06-03,退换货,门店,低,16.44,否,4
TK0001472,C000869,O00015897,2026-08-04,促销规则,社交媒体,低,1.09,是,5
TK0001473,C000652,O00015940,2026-06-09,物流咨询,电话,低,13.49,否,4
TK0001474,C001127,O00015974,2025-10-12,安装使用,在线客服,高,22.41,否,4
TK0001475,C004012,O00015985,2026-03-26,促销规则,电话,低,25.86,否,3
TK0001476,C004100,O00015987,2026-03-25,安装使用,电话,低,8.69,否,5
TK0001477,C003134,O00015989,2025-12-25,发票支付,在线客服,中,14.25,否,3
TK0001478,C001904,O00015990,2025-10-15,物流咨询,在线客服,中,11.94,否,4
TK0001479,C001007,O00016005,2025-09-19,商品质量,社交媒体,中,12.92,否,4
TK0001480,C004374,O00016012,2026-05-22,促销规则,电话,高,24.14,否,4
TK0001481,C003827,O00016014,2026-04-13,物流咨询,在线客服,高,22.85,否,3
TK0001482,C004065,O00016032,2026-07-27,退换货,电话,中,35.83,否,3
TK0001483,C000133,O00016074,2026-03-29,安装使用,门店,中,5.81,是,5
TK0001484,C003990,O00016081,2025-10-18,促销规则,门店,低,6.76,是,3
TK0001485,C004032,O00016090,2025-11-24,退换货,社交媒体,中,35.29,否,3
TK0001486,C000545,O00016093,2025-10-18,物流咨询,门店,低,32.84,否,4
TK0001487,C002810,O00016150,2026-03-25,退换货,社交媒体,中,4.22,是,5
TK0001488,C000274,O00016169,2026-04-20,商品质量,门店,低,30.31,否,3
TK0001489,C004797,O00016179,2026-01-09,商品质量,在线客服,中,29.58,否,3
TK0001490,C003791,O00016213,2025-09-27,促销规则,在线客服,高,13.63,否,4
TK0001491,C001621,O00016217,2025-10-26,物流咨询,电话,低,14.11,否,4
TK0001492,C004188,O00016231,2026-07-21,商品质量,门店,中,5.54,是,5
TK0001493,C000989,O00016236,2026-03-18,安装使用,社交媒体,低,31.34,否,3
TK0001494,C002180,O00016244,2026-02-10,促销规则,在线客服,低,13.66,否,4
TK0001495,C002350,O00016254,2026-07-07,退换货,门店,中,15.89,否,4
TK0001496,C004253,O00016260,2025-11-29,物流咨询,在线客服,低,7.63,是,4
TK0001497,C000740,O00016262,2026-01-18,商品质量,门店,低,35.96,否,3
TK0001498,C002618,O00016269,2026-07-01,促销规则,在线客服,低,2.46,是,5
TK0001499,C003993,O00016296,2026-07-22,退换货,电话,中,1.9,是,5
TK0001500,C001900,O00016307,2025-09-09,商品质量,电话,中,13.97,否,5
TK0001501,C002025,O00016310,2025-10-27,商品质量,社交媒体,低,1.73,是,5
TK0001502,C001633,O00016317,2026-06-05,发票支付,门店,中,27.2,否,4
TK0001503,C002470,O00016332,2026-02-14,物流咨询,在线客服,低,13.39,否,4
TK0001504,C002242,O00016347,2025-09-07,退换货,门店,中,26.28,否,4
TK0001505,C001151,O00016386,2026-01-31,退换货,在线客服,低,27.17,否,4
TK0001506,C004354,O00016389,2025-09-30,商品质量,社交媒体,高,7.36,是,4
TK0001507,C003934,O00016393,2026-04-23,促销规则,电话,高,32.72,否,3
TK0001508,C003346,O00016395,2025-12-12,物流咨询,在线客服,紧急,22.89,否,4
TK0001509,C000590,O00016397,2026-07-18,促销规则,社交媒体,紧急,27.67,否,4
TK0001510,C004741,O00016404,2026-06-12,促销规则,门店,中,1.56,是,4
TK0001511,C000545,O00016408,2025-12-18,安装使用,电话,中,30.06,否,3
TK0001512,C000946,O00016413,2025-10-31,发票支付,门店,低,16.32,否,4
TK0001513,C001941,O00016415,2026-01-13,商品质量,社交媒体,低,28.3,否,4
TK0001514,C002858,O00016422,2026-05-28,安装使用,门店,高,16.96,否,5
TK0001515,C004152,O00016450,2026-01-18,商品质量,门店,高,4.31,是,4
TK0001516,C003503,O00016451,2026-01-01,商品质量,门店,高,9.32,否,5
TK0001517,C001813,O00016465,2025-11-19,物流咨询,门店,高,35.44,否,2
TK0001518,C001334,O00016468,2025-09-29,物流咨询,社交媒体,低,23.9,否,4
TK0001519,C004945,O00016472,2025-11-30,促销规则,在线客服,中,26.59,否,2
TK0001520,C004307,O00016488,2026-05-26,发票支付,电话,低,15.07,否,4
TK0001521,C004660,O00016498,2026-04-18,物流咨询,社交媒体,低,26.55,否,3
TK0001522,C004891,O00016504,2026-05-04,商品质量,社交媒体,中,29.6,否,3
TK0001523,C001024,O00016521,2025-12-02,物流咨询,门店,中,6.85,是,4
TK0001524,C003643,O00016525,2026-01-17,商品质量,在线客服,中,5.24,是,4
TK0001525,C003166,O00016531,2026-02-02,物流咨询,电话,中,8.93,否,5
TK0001526,C002079,O00016558,2026-05-27,商品质量,社交媒体,中,4.15,是,4
TK0001527,C003589,O00016564,2026-01-15,商品质量,电话,中,9.85,否,5
TK0001528,C001177,O00016570,2026-03-04,发票支付,门店,高,7.46,是,5
TK0001529,C003930,O00016571,2026-03-13,安装使用,社交媒体,低,2.46,是,5
TK0001530,C000944,O00016586,2026-02-10,物流咨询,社交媒体,中,31.34,否,4
TK0001531,C002880,O00016591,2026-05-03,商品质量,在线客服,中,31.25,否,3
TK0001532,C000719,O00016592,2025-11-27,退换货,在线客服,高,18.14,否,3
TK0001533,C004134,O00016603,2025-08-26,发票支付,门店,紧急,5.86,是,4
TK0001534,C000917,O00016604,2026-01-11,促销规则,社交媒体,低,27.03,否,3
TK0001535,C001230,O00016608,2025-10-09,安装使用,在线客服,中,22.17,否,4
TK0001536,C002480,O00016620,2025-09-14,物流咨询,电话,中,35.54,否,3
TK0001537,C001932,O00016621,2025-12-18,退换货,电话,紧急,8.59,否,4
TK0001538,C004097,O00016626,2026-07-26,安装使用,社交媒体,高,34.17,否,3
TK0001539,C002224,O00016633,2026-04-19,退换货,社交媒体,低,30.22,否,3
TK0001540,C002217,O00016636,2026-05-01,商品质量,门店,低,28.72,否,3
TK0001541,C002776,O00016646,2025-10-23,物流咨询,门店,低,23.84,否,3
TK0001542,C002471,O00016660,2025-08-08,物流咨询,社交媒体,低,11.21,否,4
TK0001543,C002693,O00016685,2025-08-26,发票支付,社交媒体,低,10.98,否,5
TK0001544,C003814,O00016694,2025-11-08,商品质量,在线客服,高,28.1,否,4
TK0001545,C002345,O00016701,2025-09-27,物流咨询,在线客服,低,24.05,否,4
TK0001546,C002718,O00016714,2026-03-26,物流咨询,电话,高,15.61,否,5
TK0001547,C003830,O00016717,2025-10-06,促销规则,在线客服,高,25.48,否,3
TK0001548,C000248,O00016724,2025-11-27,商品质量,社交媒体,中,30.08,否,3
TK0001549,C003574,O00016726,2026-07-04,商品质量,门店,低,35.8,否,3
TK0001550,C001060,O00016743,2025-09-28,安装使用,社交媒体,中,18.61,否,4
TK0001551,C000064,O00016757,2026-05-16,促销规则,门店,低,33.28,否,4
TK0001552,C001383,O00016760,2026-06-16,退换货,社交媒体,高,8.28,否,5
TK0001553,C003141,O00016784,2026-04-21,安装使用,电话,中,28.24,否,4
TK0001554,C001920,O00016792,2025-11-01,物流咨询,电话,中,20.93,否,4
TK0001555,C004434,O00016793,2025-12-16,发票支付,社交媒体,低,29.22,否,2
TK0001556,C003529,O00016807,2026-07-01,发票支付,社交媒体,中,13.02,否,4
TK0001557,C000649,O00016832,2025-11-29,安装使用,在线客服,中,9.0,否,4
TK0001558,C003205,O00016834,2026-06-17,物流咨询,社交媒体,高,17.71,否,4
TK0001559,C000628,O00016855,2026-03-04,物流咨询,门店,中,34.97,否,2
TK0001560,C003286,O00016861,2026-03-08,促销规则,社交媒体,中,14.41,否,5
TK0001561,C003581,O00016864,2026-06-07,促销规则,门店,高,10.97,否,5
TK0001562,C003395,O00016866,2026-02-18,商品质量,门店,中,6.22,是,4
TK0001563,C000882,O00016879,2026-07-01,商品质量,在线客服,低,13.66,否,4
TK0001564,C000768,O00016891,2025-11-21,退换货,电话,中,13.17,否,4
TK0001565,C000465,O00016899,2025-11-13,促销规则,电话,中,10.64,否,4
TK0001566,C004176,O00016900,2026-02-21,物流咨询,电话,中,4.64,是,4
TK0001567,C002250,O00016910,2026-06-29,安装使用,在线客服,紧急,2.22,是,5
TK0001568,C003141,O00016922,2026-08-05,商品质量,在线客服,中,11.58,否,4
TK0001569,C002480,O00016928,2026-07-15,安装使用,在线客服,中,21.43,否,4
TK0001570,C003691,O00016931,2026-06-01,商品质量,电话,中,19.8,否,5
TK0001571,C002809,O00016933,2026-04-14,物流咨询,在线客服,高,17.88,否,4
TK0001572,C003153,O00016950,2026-01-20,物流咨询,在线客服,高,17.25,否,4
TK0001573,C003536,O00016956,2026-05-09,商品质量,门店,高,20.83,否,4
TK0001574,C003273,O00016966,2026-06-21,安装使用,在线客服,低,19.63,否,5
TK0001575,C000758,O00016968,2026-05-09,物流咨询,门店,低,1.17,是,4
TK0001576,C000734,O00016972,2025-10-24,安装使用,门店,高,19.55,否,4
TK0001577,C004794,O00016974,2026-01-06,安装使用,门店,中,33.1,否,4
TK0001578,C001646,O00016977,2026-06-19,物流咨询,在线客服,低,18.84,否,3
TK0001579,C001634,O00016980,2026-04-23,物流咨询,门店,中,22.33,否,4
TK0001580,C000324,O00016988,2025-09-28,安装使用,社交媒体,紧急,21.43,否,4
TK0001581,C003586,O00016999,2025-12-02,物流咨询,社交媒体,中,23.57,否,2
