shipment_id,order_id,warehouse_id,carrier,ship_date,promised_days,actual_delivery_days,delay_days,shipping_cost,delivery_status
SH00013634,O00013634,W03,城际专线,2025-12-09,4,1,0,15.85,按时
SH00013635,O00013635,W04,顺达,2025-12-12,3,3,0,12.76,按时
SH00013636,O00013636,W03,京速,2026-03-20,3,2,0,20.05,按时
SH00013637,O00013637,W05,城际专线,2025-11-22,3,1,0,29.94,按时
SH00013638,O00013638,W01,顺达,2026-03-31,3,1,0,23.02,按时
SH00013639,O00013639,W03,迅联,2026-05-11,3,1,0,24.98,按时
SH00013640,O00013640,W04,顺达,2025-12-25,3,3,0,32.35,按时
SH00013641,O00013641,W03,迅联,2025-10-23,2,1,0,11.35,按时
SH00013642,O00013642,W03,顺达,2025-12-30,4,7,3,36.94,延迟
SH00013643,O00013643,W03,京速,2026-06-04,2,2,0,19.39,按时
SH00013644,O00013644,W03,云仓配,2025-09-09,2,6,4,27.44,延迟
SH00013645,O00013645,W05,迅联,2025-10-10,2,2,0,33.67,按时
SH00013646,O00013646,W03,京速,2026-06-16,2,2,0,26.69,按时
SH00013647,O00013647,W06,迅联,2026-02-24,2,2,0,24.71,按时
SH00013648,O00013648,W03,顺达,2026-06-15,3,2,0,25.65,按时
SH00013649,O00013649,W03,城际专线,2025-12-05,2,1,0,13.48,按时
SH00013650,O00013650,W05,顺达,2026-02-13,4,2,0,27.76,按时
SH00013651,O00013651,W06,城际专线,2025-10-22,3,2,0,26.13,按时
SH00013652,O00013652,W06,云仓配,2026-03-23,4,4,0,15.75,按时
SH00013653,O00013653,W05,顺达,2025-10-25,2,4,2,26.47,延迟
SH00013654,O00013654,W01,云仓配,2026-06-29,2,3,1,21.12,延迟
SH00013655,O00013655,W03,城际专线,2026-04-28,4,2,0,15.6,按时
SH00013656,O00013656,W06,京速,2026-05-06,4,3,0,15.95,按时
SH00013657,O00013657,W04,云仓配,2026-03-10,4,6,2,13.12,延迟
SH00013658,O00013658,W04,云仓配,2026-07-09,4,2,0,29.29,按时
SH00013659,O00013659,W06,顺达,2026-02-20,4,6,2,38.9,延迟
SH00013660,O00013660,W01,云仓配,2025-12-03,3,5,2,22.75,延迟
SH00013661,O00013661,W02,顺达,2026-06-19,4,7,3,22.7,延迟
SH00013662,O00013662,W03,迅联,2026-03-18,3,2,0,11.97,按时
SH00013663,O00013663,W05,京速,2026-05-23,3,3,0,15.16,按时
SH00013664,O00013664,W01,云仓配,2026-07-29,4,2,0,35.44,按时
SH00013665,O00013665,W01,京速,2026-03-01,3,6,3,20.12,延迟
SH00013666,O00013666,W04,城际专线,2026-04-12,3,5,2,30.35,延迟
SH00013667,O00013667,W01,京速,2026-03-16,4,3,0,20.63,按时
SH00013668,O00013668,W04,京速,2026-05-16,4,1,0,27.74,按时
SH00013669,O00013669,W02,迅联,2026-01-19,2,5,3,19.81,延迟
SH00013670,O00013670,W03,迅联,2026-03-28,4,3,0,23.04,按时
SH00013671,O00013671,W04,京速,2026-05-13,2,3,1,43.8,延迟
SH00013672,O00013672,W04,迅联,2026-05-13,3,2,0,26.37,按时
SH00013673,O00013673,W06,城际专线,2026-03-23,4,3,0,32.64,按时
SH00013674,O00013674,W02,迅联,2026-04-26,2,2,0,31.92,按时
SH00013675,O00013675,W01,云仓配,2026-07-04,4,2,0,24.41,按时
SH00013676,O00013676,W01,城际专线,2026-03-15,2,2,0,21.52,按时
SH00013677,O00013677,W01,顺达,2026-04-03,3,2,0,33.97,按时
SH00013678,O00013678,W03,云仓配,2026-03-24,3,2,0,29.06,按时
SH00013679,O00013679,W04,城际专线,2025-11-07,4,6,2,17.41,延迟
SH00013680,O00013680,W02,顺达,2026-01-09,4,1,0,16.93,按时
SH00013681,O00013681,W04,迅联,2026-02-15,4,3,0,22.42,按时
SH00013682,O00013682,W06,京速,2026-06-26,3,3,0,17.34,按时
SH00013683,O00013683,W02,城际专线,2026-07-25,4,6,2,14.92,延迟
SH00013684,O00013684,W02,顺达,2026-07-21,4,2,0,30.53,按时
SH00013685,O00013685,W02,城际专线,2026-04-28,3,5,2,23.92,延迟
SH00013686,O00013686,W02,顺达,2025-12-15,2,4,2,46.79,延迟
SH00013687,O00013687,W04,迅联,2025-08-25,4,3,0,29.54,按时
SH00013688,O00013688,W06,京速,2025-11-21,4,3,0,23.18,按时
SH00013689,O00013689,W02,京速,2026-05-24,3,3,0,25.78,按时
SH00013690,O00013690,W03,京速,2026-07-25,4,1,0,21.92,按时
SH00013691,O00013691,W04,顺达,2026-04-18,3,3,0,24.3,按时
SH00013692,O00013692,W04,顺达,2025-10-30,4,5,1,12.21,延迟
SH00013693,O00013693,W02,迅联,2025-12-16,4,3,0,15.06,按时
SH00013694,O00013694,W05,城际专线,2025-12-07,3,3,0,19.7,按时
SH00013695,O00013695,W04,云仓配,2026-06-12,2,5,3,32.58,延迟
SH00013696,O00013696,W06,京速,2025-11-30,2,3,1,18.64,延迟
SH00013697,O00013697,W05,云仓配,2026-02-17,3,4,1,13.67,延迟
SH00013698,O00013698,W01,迅联,2026-08-01,3,4,1,38.75,延迟
SH00013699,O00013699,W05,顺达,2026-01-23,3,3,0,25.28,按时
SH00013700,O00013700,W03,顺达,2025-12-30,4,4,0,33.3,按时
SH00013701,O00013701,W01,顺达,2025-10-02,3,3,0,24.23,按时
SH00013702,O00013702,W03,城际专线,2026-01-13,2,4,2,28.12,延迟
SH00013703,O00013703,W04,京速,2026-04-05,2,4,2,19.98,延迟
SH00013704,O00013704,W01,云仓配,2025-09-06,3,3,0,15.05,按时
SH00013705,O00013705,W02,迅联,2026-06-06,4,7,3,16.88,延迟
SH00013706,O00013706,W05,京速,2026-02-14,3,2,0,32.68,按时
SH00013707,O00013707,W04,城际专线,2026-03-22,3,2,0,27.15,按时
SH00013708,O00013708,W06,京速,2026-03-09,3,3,0,20.49,按时
SH00013709,O00013709,W01,城际专线,2026-03-17,4,6,2,26.0,延迟
SH00013710,O00013710,W03,顺达,2026-05-09,4,4,0,30.89,按时
SH00013711,O00013711,W02,京速,2026-06-11,2,7,5,18.63,延迟
SH00013712,O00013712,W02,城际专线,2026-06-08,3,5,2,17.65,延迟
SH00013713,O00013713,W06,迅联,2026-06-16,2,3,1,31.18,延迟
SH00013714,O00013714,W01,迅联,2026-04-28,2,3,1,18.03,延迟
SH00013715,O00013715,W01,城际专线,2026-05-02,4,2,0,34.06,按时
SH00013716,O00013716,W04,京速,2026-05-21,3,2,0,15.39,按时
SH00013717,O00013717,W01,城际专线,2026-05-27,2,3,1,24.59,延迟
SH00013718,O00013718,W05,迅联,2026-03-05,4,3,0,18.61,按时
SH00013719,O00013719,W02,城际专线,2026-06-24,4,2,0,29.02,按时
SH00013720,O00013720,W02,云仓配,2026-06-13,3,5,2,17.18,延迟
SH00013721,O00013721,W06,顺达,2025-09-30,3,4,1,27.24,延迟
SH00013722,O00013722,W01,云仓配,2026-01-03,3,6,3,17.42,延迟
SH00013723,O00013723,W02,云仓配,2025-08-17,2,5,3,14.03,延迟
SH00013724,O00013724,W02,顺达,2025-12-07,2,3,1,34.05,延迟
SH00013725,O00013725,W01,城际专线,2026-03-31,4,6,2,17.79,延迟
SH00013726,O00013726,W03,京速,2026-04-23,2,2,0,25.01,按时
SH00013727,O00013727,W01,京速,2025-11-09,4,3,0,23.49,按时
SH00013728,O00013728,W02,京速,2025-11-02,2,3,1,29.18,延迟
SH00013729,O00013729,W05,京速,2025-10-18,3,6,3,16.41,延迟
SH00013730,O00013730,W01,顺达,2025-09-18,3,2,0,40.0,按时
SH00013731,O00013731,W01,顺达,2025-08-06,3,2,0,30.63,按时
SH00013732,O00013732,W01,云仓配,2026-07-18,3,3,0,12.19,按时
SH00013733,O00013733,W05,云仓配,2026-06-28,4,3,0,31.57,按时
SH00013734,O00013734,W01,京速,2026-02-06,4,4,0,10.37,按时
SH00013735,O00013735,W01,云仓配,2026-05-08,3,4,1,19.71,延迟
SH00013736,O00013736,W02,城际专线,2026-06-13,2,3,1,26.38,延迟
SH00013737,O00013737,W01,城际专线,2026-02-10,4,4,0,14.0,按时
SH00013738,O00013738,W06,顺达,2026-05-08,4,3,0,26.06,按时
SH00013739,O00013739,W01,顺达,2026-02-04,2,5,3,31.11,延迟
SH00013740,O00013740,W04,迅联,2026-03-16,3,4,1,34.02,延迟
SH00013741,O00013741,W05,城际专线,2026-05-02,2,3,1,25.78,延迟
SH00013742,O00013742,W01,迅联,2026-07-11,3,3,0,25.66,按时
SH00013743,O00013743,W05,城际专线,2025-12-11,4,4,0,28.95,按时
SH00013744,O00013744,W02,顺达,2026-01-29,4,2,0,19.04,按时
SH00013745,O00013745,W04,顺达,2026-01-02,4,5,1,23.76,延迟
SH00013746,O00013746,W01,云仓配,2026-02-16,3,5,2,34.45,延迟
SH00013747,O00013747,W01,顺达,2026-06-18,2,2,0,30.86,按时
SH00013748,O00013748,W01,迅联,2026-07-07,3,3,0,29.97,按时
SH00013749,O00013749,W04,城际专线,2026-01-08,3,3,0,28.94,按时
SH00013750,O00013750,W04,云仓配,2025-10-11,4,6,2,32.52,延迟
SH00013751,O00013751,W01,顺达,2025-11-02,3,3,0,30.63,按时
SH00013752,O00013752,W02,云仓配,2026-06-04,2,3,1,34.85,延迟
SH00013753,O00013753,W03,云仓配,2026-04-13,2,5,3,22.87,延迟
SH00013754,O00013754,W02,迅联,2025-09-02,2,4,2,35.56,延迟
SH00013755,O00013755,W05,迅联,2025-09-05,3,3,0,17.85,按时
SH00013756,O00013756,W03,迅联,2025-12-22,2,4,2,12.27,延迟
SH00013757,O00013757,W03,云仓配,2026-07-31,2,3,1,25.49,延迟
SH00013758,O00013758,W02,城际专线,2026-05-10,4,3,0,25.61,按时
SH00013759,O00013759,W05,京速,2025-11-26,4,1,0,18.6,按时
SH00013760,O00013760,W02,云仓配,2026-03-03,3,3,0,25.73,按时
SH00013761,O00013761,W03,顺达,2026-01-12,3,2,0,19.43,按时
SH00013762,O00013762,W04,顺达,2026-03-28,3,5,2,16.83,延迟
SH00013763,O00013763,W04,城际专线,2026-03-29,4,3,0,27.32,按时
SH00013764,O00013764,W01,迅联,2026-05-26,3,7,4,17.33,延迟
SH00013765,O00013765,W02,顺达,2026-05-07,4,3,0,15.98,按时
SH00013766,O00013766,W05,城际专线,2025-11-07,3,4,1,33.31,延迟
SH00013767,O00013767,W05,京速,2026-05-01,2,4,2,25.93,延迟
SH00013768,O00013768,W05,城际专线,2025-11-18,4,7,3,35.37,延迟
SH00013769,O00013769,W02,迅联,2026-03-19,3,1,0,34.79,按时
SH00013770,O00013770,W02,城际专线,2025-08-31,4,6,2,28.56,延迟
SH00013771,O00013771,W01,云仓配,2025-12-04,4,4,0,26.68,按时
SH00013772,O00013772,W06,城际专线,2026-01-12,4,3,0,19.09,按时
SH00013773,O00013773,W04,城际专线,2026-01-09,3,2,0,28.5,按时
SH00013774,O00013774,W05,城际专线,2026-03-06,3,3,0,31.97,按时
SH00013775,O00013775,W05,城际专线,2026-04-02,2,4,2,24.76,延迟
SH00013776,O00013776,W02,京速,2026-04-27,4,3,0,27.36,按时
SH00013777,O00013777,W05,京速,2025-10-22,3,2,0,26.22,按时
SH00013778,O00013778,W02,云仓配,2025-12-16,2,1,0,18.79,按时
SH00013779,O00013779,W02,迅联,2026-01-13,3,2,0,15.17,按时
SH00013780,O00013780,W01,京速,2026-04-24,3,1,0,25.47,按时
SH00013781,O00013781,W02,城际专线,2026-07-28,2,6,4,27.77,延迟
SH00013782,O00013782,W03,迅联,2025-11-22,3,3,0,10.83,按时
SH00013783,O00013783,W06,迅联,2025-09-24,2,6,4,13.17,延迟
SH00013784,O00013784,W06,顺达,2026-06-10,4,3,0,32.81,按时
SH00013785,O00013785,W05,顺达,2025-11-24,3,4,1,18.9,延迟
SH00013786,O00013786,W04,京速,2026-04-27,2,6,4,33.14,延迟
SH00013787,O00013787,W05,京速,2026-07-07,2,3,1,33.75,延迟
SH00013788,O00013788,W03,云仓配,2025-11-23,3,7,4,10.73,延迟
SH00013789,O00013789,W01,云仓配,2026-06-05,4,2,0,30.28,按时
SH00013790,O00013790,W01,京速,2025-10-13,4,3,0,24.64,按时
SH00013791,O00013791,W05,迅联,2026-04-05,4,3,0,23.6,按时
SH00013792,O00013792,W01,迅联,2026-04-07,3,1,0,17.52,按时
SH00013793,O00013793,W02,云仓配,2025-11-23,2,6,4,28.78,延迟
SH00013794,O00013794,W01,京速,2026-07-02,4,3,0,20.56,按时
SH00013795,O00013795,W02,京速,2026-05-29,4,1,0,24.09,按时
SH00013796,O00013796,W05,迅联,2025-12-14,4,3,0,38.23,按时
SH00013797,O00013797,W03,云仓配,2025-10-18,4,6,2,26.16,延迟
SH00013798,O00013798,W02,顺达,2025-11-01,4,3,0,16.36,按时
SH00013799,O00013799,W01,京速,2026-02-02,3,5,2,30.66,延迟
SH00013800,O00013800,W06,云仓配,2025-10-27,3,3,0,29.22,按时
SH00013801,O00013801,W02,京速,2025-11-26,2,6,4,29.47,延迟
SH00013802,O00013802,W02,顺达,2025-12-11,2,5,3,20.42,延迟
SH00013803,O00013803,W05,云仓配,2025-11-04,2,5,3,30.4,延迟
SH00013804,O00013804,W06,京速,2026-02-02,4,3,0,18.39,按时
SH00013805,O00013805,W04,云仓配,2025-12-09,2,2,0,19.8,按时
SH00013806,O00013806,W06,顺达,2026-06-07,2,6,4,37.08,延迟
SH00013807,O00013807,W06,迅联,2026-06-06,3,3,0,35.65,按时
SH00013808,O00013808,W05,顺达,2026-04-02,3,5,2,16.29,延迟
SH00013809,O00013809,W03,云仓配,2026-05-28,3,3,0,26.28,按时
SH00013810,O00013810,W05,云仓配,2025-09-04,4,4,0,35.78,按时
SH00013811,O00013811,W01,京速,2025-12-10,4,2,0,22.87,按时
SH00013812,O00013812,W05,京速,2025-08-18,2,5,3,18.74,延迟
SH00013813,O00013813,W03,迅联,2025-10-01,3,2,0,31.01,按时
SH00013814,O00013814,W02,城际专线,2026-06-29,4,6,2,24.73,延迟
SH00013815,O00013815,W02,云仓配,2026-04-12,3,2,0,38.68,按时
SH00013816,O00013816,W03,迅联,2025-11-13,2,2,0,20.88,按时
SH00013817,O00013817,W06,京速,2025-12-23,2,5,3,30.78,延迟
SH00013818,O00013818,W03,顺达,2025-11-16,4,4,0,16.71,按时
SH00013819,O00013819,W06,云仓配,2026-04-08,3,3,0,22.26,按时
SH00013820,O00013820,W03,迅联,2026-05-04,3,2,0,30.12,按时
SH00013821,O00013821,W01,迅联,2026-03-28,3,5,2,26.58,延迟
SH00013822,O00013822,W05,迅联,2026-03-24,2,5,3,17.37,延迟
SH00013823,O00013823,W02,顺达,2025-12-13,3,5,2,31.72,延迟
SH00013824,O00013824,W03,云仓配,2025-10-17,4,5,1,21.52,延迟
SH00013825,O00013825,W03,京速,2026-07-30,2,2,0,21.8,按时
SH00013826,O00013826,W02,顺达,2025-10-14,2,3,1,32.98,延迟
SH00013827,O00013827,W01,京速,2026-02-25,4,3,0,24.61,按时
SH00013828,O00013828,W06,城际专线,2026-06-14,2,3,1,18.69,延迟
SH00013829,O00013829,W01,云仓配,2026-03-26,2,3,1,20.84,延迟
SH00013830,O00013830,W05,迅联,2026-03-03,3,2,0,29.24,按时
SH00013831,O00013831,W01,京速,2025-08-15,4,7,3,32.0,延迟
SH00013832,O00013832,W04,云仓配,2026-06-29,2,2,0,14.03,按时
SH00013833,O00013833,W02,顺达,2025-12-10,2,4,2,28.04,延迟
SH00013834,O00013834,W01,京速,2025-11-14,4,5,1,24.26,延迟
SH00013835,O00013835,W03,迅联,2025-09-07,3,2,0,27.82,按时
SH00013836,O00013836,W05,城际专线,2026-03-04,4,1,0,23.51,按时
SH00013837,O00013837,W03,顺达,2026-06-06,4,5,1,30.43,延迟
SH00013838,O00013838,W06,顺达,2026-05-17,3,6,3,22.29,延迟
SH00013839,O00013839,W05,顺达,2025-11-11,2,4,2,30.88,延迟
SH00013840,O00013840,W04,城际专线,2026-04-27,4,2,0,29.7,按时
SH00013841,O00013841,W01,迅联,2025-12-29,3,3,0,13.68,按时
SH00013842,O00013842,W04,云仓配,2026-02-25,3,4,1,19.45,延迟
SH00013843,O00013843,W05,云仓配,2026-03-06,4,5,1,19.27,延迟
SH00013844,O00013844,W01,京速,2026-03-11,4,4,0,34.76,按时
SH00013845,O00013845,W05,京速,2025-10-28,3,4,1,21.49,延迟
SH00013846,O00013846,W01,京速,2026-04-08,3,2,0,31.38,按时
SH00013847,O00013847,W01,城际专线,2025-11-07,4,3,0,24.18,按时
SH00013848,O00013848,W06,顺达,2025-10-25,4,3,0,20.3,按时
SH00013849,O00013849,W02,城际专线,2026-04-05,3,2,0,39.47,按时
SH00013850,O00013850,W04,城际专线,2026-04-29,3,6,3,34.72,延迟
SH00013851,O00013851,W03,顺达,2025-12-07,4,5,1,23.78,延迟
SH00013852,O00013852,W03,云仓配,2026-06-10,2,4,2,18.77,延迟
SH00013853,O00013853,W04,京速,2025-09-06,2,5,3,23.58,延迟
SH00013854,O00013854,W04,城际专线,2025-10-19,3,6,3,34.05,延迟
SH00013855,O00013855,W01,顺达,2026-05-26,2,6,4,21.12,延迟
SH00013856,O00013856,W01,京速,2026-02-11,4,4,0,35.73,按时
SH00013857,O00013857,W02,城际专线,2026-02-19,2,3,1,18.64,延迟
SH00013858,O00013858,W03,迅联,2026-02-28,4,4,0,29.66,按时
SH00013859,O00013859,W05,京速,2025-12-26,3,4,1,34.71,延迟
SH00013860,O00013860,W01,城际专线,2026-01-21,4,2,0,33.63,按时
SH00013861,O00013861,W01,京速,2026-02-12,3,2,0,29.33,按时
SH00013862,O00013862,W06,京速,2026-04-05,2,3,1,27.4,延迟
SH00013863,O00013863,W03,京速,2026-03-17,2,3,1,16.51,延迟
SH00013864,O00013864,W06,迅联,2026-07-26,4,3,0,11.8,按时
SH00013865,O00013865,W01,迅联,2025-11-06,2,5,3,30.74,延迟
SH00013866,O00013866,W03,顺达,2026-05-17,2,6,4,20.74,延迟
SH00013867,O00013867,W06,城际专线,2026-05-23,2,3,1,22.87,延迟
SH00013868,O00013868,W05,城际专线,2025-08-05,3,1,0,13.57,按时
SH00013869,O00013869,W01,迅联,2026-03-29,3,5,2,29.43,延迟
SH00013870,O00013870,W02,城际专线,2025-12-25,4,2,0,34.17,按时
SH00013871,O00013871,W02,顺达,2026-01-10,3,3,0,30.56,按时
SH00013872,O00013872,W01,京速,2026-05-20,4,2,0,25.21,按时
SH00013873,O00013873,W02,迅联,2025-08-03,3,3,0,29.11,按时
SH00013874,O00013874,W05,云仓配,2025-08-09,3,5,2,22.39,延迟
SH00013875,O00013875,W01,城际专线,2026-06-29,4,3,0,25.81,按时
SH00013876,O00013876,W02,云仓配,2026-01-21,3,3,0,30.06,按时
SH00013877,O00013877,W03,迅联,2026-04-11,3,6,3,28.45,延迟
SH00013878,O00013878,W04,城际专线,2026-01-23,4,3,0,23.21,按时
SH00013879,O00013879,W05,京速,2026-05-27,4,3,0,18.58,按时
SH00013880,O00013880,W01,迅联,2026-04-25,2,3,1,16.77,延迟
SH00013881,O00013881,W02,京速,2025-11-11,3,3,0,23.97,按时
SH00013882,O00013882,W06,顺达,2025-09-08,2,2,0,15.87,按时
SH00013883,O00013883,W02,城际专线,2026-02-17,3,5,2,20.47,延迟
SH00013884,O00013884,W04,顺达,2026-03-07,4,5,1,20.66,延迟
SH00013885,O00013885,W05,城际专线,2025-11-06,2,3,1,30.59,延迟
SH00013886,O00013886,W03,云仓配,2026-07-24,3,7,4,29.65,延迟
SH00013887,O00013887,W03,京速,2025-11-09,4,6,2,34.33,延迟
SH00013888,O00013888,W01,城际专线,2026-07-30,2,7,5,39.71,延迟
SH00013889,O00013889,W06,云仓配,2025-12-05,3,4,1,18.72,延迟
SH00013890,O00013890,W03,京速,2025-12-30,3,7,4,26.75,延迟
SH00013891,O00013891,W01,云仓配,2026-03-29,3,6,3,27.11,延迟
SH00013892,O00013892,W02,京速,2025-10-10,3,6,3,16.83,延迟
SH00013893,O00013893,W01,迅联,2025-11-11,4,6,2,26.63,延迟
SH00013894,O00013894,W01,迅联,2025-09-26,4,1,0,19.5,按时
SH00013895,O00013895,W04,顺达,2026-05-31,3,2,0,27.04,按时
SH00013896,O00013896,W03,迅联,2026-04-02,2,4,2,27.29,延迟
SH00013897,O00013897,W04,迅联,2026-06-11,3,3,0,28.34,按时
SH00013898,O00013898,W01,城际专线,2025-12-06,2,5,3,17.28,延迟
SH00013899,O00013899,W01,城际专线,2026-03-04,2,4,2,25.91,延迟
SH00013900,O00013900,W05,京速,2025-10-20,3,1,0,21.95,按时
SH00013901,O00013901,W04,京速,2025-09-20,2,3,1,18.56,延迟
SH00013902,O00013902,W03,云仓配,2025-10-15,3,2,0,19.66,按时
SH00013903,O00013903,W05,云仓配,2026-06-12,2,1,0,32.06,按时
SH00013904,O00013904,W02,京速,2025-12-18,4,4,0,14.16,按时
SH00013905,O00013905,W05,城际专线,2025-10-12,4,3,0,22.6,按时
SH00013906,O00013906,W04,城际专线,2026-04-15,2,3,1,25.13,延迟
SH00013907,O00013907,W04,顺达,2025-11-14,3,2,0,37.78,按时
SH00013908,O00013908,W03,云仓配,2026-08-01,3,6,3,20.75,延迟
SH00013909,O00013909,W04,迅联,2026-01-13,3,5,2,19.55,延迟
SH00013910,O00013910,W03,京速,2026-06-25,3,4,1,25.9,延迟
SH00013911,O00013911,W05,京速,2026-04-03,4,7,3,23.44,延迟
SH00013912,O00013912,W04,顺达,2026-01-05,2,3,1,28.54,延迟
SH00013913,O00013913,W02,京速,2025-11-17,3,3,0,16.21,按时
SH00013914,O00013914,W02,城际专线,2025-11-19,3,1,0,36.27,按时
SH00013915,O00013915,W04,云仓配,2026-01-19,2,4,2,24.4,延迟
SH00013916,O00013916,W03,京速,2026-03-09,4,3,0,20.46,按时
SH00013917,O00013917,W01,京速,2025-10-17,4,4,0,22.2,按时
SH00013918,O00013918,W06,城际专线,2026-06-01,2,4,2,21.89,延迟
SH00013919,O00013919,W03,迅联,2025-09-02,3,4,1,37.0,延迟
SH00013920,O00013920,W06,云仓配,2026-04-21,2,3,1,21.66,延迟
SH00013921,O00013921,W02,迅联,2026-05-27,2,3,1,29.86,延迟
SH00013922,O00013922,W03,城际专线,2026-04-10,4,6,2,34.66,延迟
SH00013923,O00013923,W06,顺达,2026-06-25,4,3,0,15.6,按时
SH00013924,O00013924,W06,迅联,2026-07-20,2,3,1,23.24,延迟
SH00013925,O00013925,W04,迅联,2025-08-05,4,4,0,12.66,按时
SH00013926,O00013926,W01,顺达,2026-04-19,4,2,0,10.84,按时
SH00013927,O00013927,W02,城际专线,2026-01-24,3,1,0,13.91,按时
SH00013928,O00013928,W03,云仓配,2026-03-05,3,3,0,22.09,按时
SH00013929,O00013929,W02,迅联,2026-05-27,3,1,0,30.37,按时
SH00013930,O00013930,W05,顺达,2025-12-16,2,3,1,23.59,延迟
SH00013931,O00013931,W02,京速,2025-09-21,2,3,1,30.34,延迟
SH00013932,O00013932,W06,城际专线,2026-02-06,2,2,0,21.37,按时
SH00013933,O00013933,W05,云仓配,2026-02-22,3,2,0,25.7,按时
SH00013934,O00013934,W03,云仓配,2026-05-22,2,6,4,22.87,延迟
SH00013935,O00013935,W03,城际专线,2025-12-16,4,6,2,21.94,延迟
SH00013936,O00013936,W04,顺达,2026-07-25,2,2,0,28.33,按时
SH00013937,O00013937,W04,迅联,2026-01-22,2,6,4,32.6,延迟
SH00013938,O00013938,W02,迅联,2025-10-12,3,4,1,38.88,延迟
SH00013939,O00013939,W02,京速,2025-12-26,2,7,5,38.45,延迟
SH00013940,O00013940,W03,顺达,2025-12-27,3,4,1,31.15,延迟
SH00013941,O00013941,W01,城际专线,2026-06-26,4,6,2,41.52,延迟
SH00013942,O00013942,W03,城际专线,2026-01-08,4,1,0,29.94,按时
SH00013943,O00013943,W02,京速,2025-12-15,4,4,0,19.95,按时
SH00013944,O00013944,W05,云仓配,2025-09-10,3,4,1,17.55,延迟
SH00013945,O00013945,W06,顺达,2026-05-04,3,4,1,26.72,延迟
SH00013946,O00013946,W03,城际专线,2026-01-01,3,3,0,18.93,按时
SH00013947,O00013947,W04,迅联,2025-12-27,2,3,1,23.27,延迟
SH00013948,O00013948,W03,迅联,2026-02-15,4,2,0,22.76,按时
SH00013949,O00013949,W01,迅联,2025-10-25,3,2,0,19.84,按时
SH00013950,O00013950,W02,京速,2026-07-02,4,3,0,15.57,按时
SH00013951,O00013951,W06,云仓配,2026-04-26,3,2,0,20.29,按时
SH00013952,O00013952,W06,城际专线,2026-02-17,4,1,0,22.31,按时
SH00013953,O00013953,W04,云仓配,2026-05-21,2,5,3,46.1,延迟
SH00013954,O00013954,W02,顺达,2026-01-31,3,4,1,34.12,延迟
SH00013955,O00013955,W05,迅联,2026-03-30,4,6,2,18.72,延迟
SH00013956,O00013956,W03,云仓配,2026-07-15,4,3,0,30.99,按时
SH00013957,O00013957,W02,迅联,2026-04-24,2,2,0,29.43,按时
SH00013958,O00013958,W03,京速,2026-07-11,3,3,0,31.34,按时
SH00013959,O00013959,W06,顺达,2025-10-27,4,2,0,27.95,按时
SH00013960,O00013960,W04,云仓配,2026-01-25,3,4,1,27.62,延迟
SH00013961,O00013961,W04,城际专线,2025-12-29,2,4,2,39.12,延迟
SH00013962,O00013962,W06,云仓配,2025-10-03,4,5,1,32.9,延迟
SH00013963,O00013963,W01,迅联,2025-08-12,2,3,1,28.74,延迟
SH00013964,O00013964,W01,顺达,2026-04-18,4,2,0,32.43,按时
SH00013965,O00013965,W02,顺达,2026-04-02,4,5,1,25.77,延迟
SH00013966,O00013966,W06,城际专线,2025-10-17,2,6,4,13.32,延迟
SH00013967,O00013967,W06,顺达,2026-05-21,4,3,0,21.14,按时
SH00013968,O00013968,W01,顺达,2026-04-11,3,2,0,31.87,按时
SH00013969,O00013969,W01,云仓配,2026-05-30,3,3,0,19.69,按时
